Frame,Satellite,Station,Elevation_deg,Rate_Mbps,Distance_km,Aggregated_Rate_Mbps,Simultaneous_Count
54,SAT_163,"Kapolei, USA",63.18,700.3,277.1,4689.5,10
54,SAT_164,"Paumalu, USA",60.59,671.3,308.3,4689.5,10
54,SAT_103,"Awarua, New Zeland",51.64,571.2,440.8,4689.5,10
54,SAT_046,Singapore,48.83,539.8,468.9,4689.5,10
54,SAT_014,"Seoul, South Korea",42.81,472.6,576.3,4689.5,10
54,SAT_004,"Chitose, Japan",32.06,352.5,816.0,4689.5,10
54,SAT_001,"Obihiro, Japan",25.34,277.3,897.5,4689.5,10
54,SAT_134,"Tahiti, French Polynesia",23.54,257.2,1074.9,4689.5,10
54,SAT_090,"Dubbo, Australia",5.88,59.9,2138.2,4689.5,10
55,SAT_046,Singapore,83.6,928.5,62.0,4525.2,9
55,SAT_163,"Paumalu, USA",80.15,889.9,96.1,4525.2,9
55,SAT_162,"Kapolei, USA",74.89,831.1,149.0,4525.2,9
55,SAT_070,"Mingenew, Australia",40.42,445.9,625.5,4525.2,9
55,SAT_134,"Tahiti, French Polynesia",37.02,407.8,690.0,4525.2,9
55,SAT_104,"Awarua, New Zeland",31.65,347.9,841.0,4525.2,9
55,SAT_014,"Seoul, South Korea",25.73,281.7,1002.0,4525.2,9
55,SAT_004,"Chitose, Japan",19.83,215.8,1235.9,4525.2,9
55,SAT_200,"Obihiro, Japan",16.34,176.7,1405.4,4525.2,9
56,SAT_134,"Tahiti, French Polynesia",60.34,668.5,312.8,3283.6,11
56,SAT_046,Singapore,51.9,574.2,422.6,3283.6,11
56,SAT_163,"Paumalu, USA",47.79,528.2,486.1,3283.6,11
56,SAT_161,"Kapolei, USA",44.78,494.6,535.4,3283.6,11
56,SAT_069,"Mingenew, Australia",24.32,265.9,1056.0,3283.6,11
56,SAT_104,"Awarua, New Zeland",20.11,218.9,1243.4,3283.6,11
56,SAT_014,"Seoul, South Korea",15.77,170.4,1428.9,3283.6,11
56,SAT_004,"Chitose, Japan",12.04,128.6,1655.5,3283.6,11
56,SAT_199,"Obihiro, Japan",9.2,96.9,1853.5,3283.6,11
56,SAT_186,"North Pole, USA",6.95,71.8,2025.4,3283.6,11
56,SAT_189,"Utqiagvik, USA",6.39,65.5,2074.1,3283.6,11
57,SAT_135,"Tahiti, French Polynesia",80.38,892.5,94.2,2563.9,10
57,SAT_046,Singapore,29.88,328.1,862.6,2563.9,10
57,SAT_162,"Paumalu, USA",29.78,327.0,866.9,2563.9,10
57,SAT_160,"Kapolei, USA",27.4,300.4,937.3,2563.9,10
57,SAT_069,"Mingenew, Australia",14.85,160.1,1485.6,2563.9,10
57,SAT_104,"Awarua, New Zeland",12.54,134.3,1647.2,2563.9,10
57,SAT_185,"North Pole, USA",12.52,134.1,1623.1,2563.9,10
57,SAT_189,"Utqiagvik, USA",11.85,126.6,1668.4,2563.9,10
57,SAT_014,"Seoul, South Korea",9.06,95.4,1855.9,2563.9,10
57,SAT_004,"Chitose, Japan",6.4,65.6,2074.9,2563.9,10
58,SAT_135,"Tahiti, French Polynesia",49.22,544.3,465.7,1721.0,8
58,SAT_185,"North Pole, USA",20.17,219.5,1221.6,1721.0,8
58,SAT_189,"Utqiagvik, USA",19.28,209.6,1263.3,1721.0,8
58,SAT_162,"Paumalu, USA",19.09,207.5,1252.5,1721.0,8
58,SAT_046,Singapore,17.94,194.7,1304.0,1721.0,8
58,SAT_159,"Kapolei, USA",17.15,185.8,1343.8,1721.0,8
58,SAT_069,"Mingenew, Australia",8.34,87.4,1916.9,1721.0,8
58,SAT_104,"Awarua, New Zeland",7.0,72.3,2051.4,1721.0,8
59,SAT_185,"North Pole, USA",31.91,350.8,821.6,1451.0,7
59,SAT_189,"Utqiagvik, USA",30.6,336.1,859.1,1451.0,7
59,SAT_135,"Tahiti, French Polynesia",30.48,334.7,851.7,1451.0,7
59,SAT_162,"Paumalu, USA",11.96,127.8,1640.1,1451.0,7
59,SAT_046,Singapore,10.34,109.7,1745.7,1451.0,7
59,SAT_158,"Kapolei, USA",10.23,108.5,1753.9,1451.0,7
59,SAT_173,"Portland, USA",7.98,83.3,1933.1,1451.0,7
60,SAT_185,"North Pole, USA",52.22,577.8,426.0,1686.5,7
60,SAT_189,"Utqiagvik, USA",50.19,555.1,457.3,1686.5,7
60,SAT_135,"Tahiti, French Polynesia",19.53,212.4,1238.8,1686.5,7
60,SAT_173,"Portland, USA",13.71,147.3,1542.2,1686.5,7
60,SAT_166,"Mojave, USA",7.2,74.5,1989.2,1686.5,7
60,SAT_161,"Paumalu, USA",6.69,68.9,2026.6,1686.5,7
60,SAT_157,"Kapolei, USA",5.04,50.4,2167.2,1686.5,7
61,SAT_189,"Utqiagvik, USA",80.49,893.7,94.6,3018.5,6
61,SAT_184,"North Pole, USA",80.48,893.6,94.4,3018.5,6
61,SAT_187,"Deadhorse, USA",65.49,726.1,255.1,3018.5,6
61,SAT_173,"Portland, USA",21.61,235.6,1153.4,3018.5,6
61,SAT_167,"Mojave, USA",12.87,138.0,1587.1,3018.5,6
61,SAT_136,"Tahiti, French Polynesia",12.3,131.5,1624.7,3018.5,6
62,SAT_187,"Deadhorse, USA",74.56,827.4,155.5,2784.6,7
62,SAT_189,"Utqiagvik, USA",56.3,623.4,370.1,2784.6,7
62,SAT_184,"North Pole, USA",55.27,611.8,383.1,2784.6,7
62,SAT_172,"Portland, USA",33.86,372.5,765.4,2784.6,7
62,SAT_167,"Mojave, USA",20.37,221.8,1200.3,2784.6,7
62,SAT_136,"Tahiti, French Polynesia",6.99,72.3,2009.2,2784.6,7
62,SAT_032,"Dubai, UAE",5.48,55.3,2131.0,2784.6,7
63,SAT_172,"Portland, USA",55.84,618.2,371.8,2329.0,7
63,SAT_187,"Deadhorse, USA",44.23,488.4,556.3,2329.0,7
63,SAT_184,"North Pole, USA",33.6,369.6,779.4,2329.0,7
63,SAT_167,"Mojave, USA",31.72,348.6,817.2,2329.0,7
63,SAT_191,"Utqiagvik, USA",28.46,312.2,924.3,2329.0,7
63,SAT_032,"Dubai, UAE",11.16,118.8,1693.5,2329.0,7
63,SAT_006,"Sodankylä, Finland",7.06,73.0,2023.7,2329.0,7
64,SAT_172,"Portland, USA",87.6,973.2,23.4,2602.1,7
64,SAT_166,"Mojave, USA",51.84,573.5,425.9,2602.1,7
64,SAT_187,"Deadhorse, USA",27.29,299.2,959.6,2602.1,7
64,SAT_183,"North Pole, USA",20.92,227.9,1191.7,2602.1,7
64,SAT_032,"Dubai, UAE",19.01,206.6,1257.2,2602.1,7
64,SAT_192,"Utqiagvik, USA",16.9,183.1,1383.0,2602.1,7
64,SAT_007,"Sodankylä, Finland",12.94,138.7,1603.4,2602.1,7
65,SAT_166,"Mojave, USA",86.31,958.7,35.9,2541.2,7
65,SAT_172,"Portland, USA",52.72,583.3,415.5,2541.2,7
65,SAT_032,"Dubai, UAE",31.37,344.8,823.9,2541.2,7
65,SAT_007,"Sodankylä, Finland",21.19,230.9,1182.8,2541.2,7
65,SAT_187,"Deadhorse, USA",17.26,187.0,1363.1,2541.2,7
65,SAT_182,"North Pole, USA",12.74,136.5,1612.9,2541.2,7
65,SAT_193,"Utqiagvik, USA",9.47,99.9,1840.8,2541.2,7
66,SAT_166,"Mojave, USA",56.96,630.7,355.6,2257.0,7
66,SAT_033,"Dubai, UAE",54.41,602.2,388.3,2257.0,7
66,SAT_007,"Sodankylä, Finland",34.34,377.9,762.7,2257.0,7
66,SAT_171,"Portland, USA",32.19,353.9,808.2,2257.0,7
66,SAT_187,"Deadhorse, USA",10.47,111.1,1766.6,2257.0,7
66,SAT_024,"Zallaq, Bahrain",10.41,110.4,1753.4,2257.0,7
66,SAT_181,"North Pole, USA",6.85,70.7,2036.9,2257.0,7
67,SAT_033,"Dubai, UAE",83.39,926.1,64.2,2970.5,9
67,SAT_007,"Sodankylä, Finland",58.23,644.9,344.6,2970.5,9
67,SAT_030,"Zallaq, Bahrain",43.41,479.2,561.7,2970.5,9
67,SAT_166,"Mojave, USA",34.56,380.4,746.2,2970.5,9
67,SAT_171,"Portland, USA",20.64,224.8,1194.2,2970.5,9
67,SAT_111,"Punta Arenas, Chile",8.97,94.4,1896.4,2970.5,9
67,SAT_108,"Ushuaia, Argentina",8.0,83.5,1975.0,2970.5,9
67,SAT_017,"Stockholm, Sweden",7.94,82.8,1944.5,2970.5,9
67,SAT_186,"Deadhorse, USA",5.39,54.3,2166.8,2970.5,9
68,SAT_032,"Zallaq, Bahrain",86.53,961.3,33.6,3663.5,11
68,SAT_007,"Sodankylä, Finland",79.84,886.5,101.2,3663.5,11
68,SAT_036,"Dubai, UAE",33.19,365.1,776.3,3663.5,11
68,SAT_012,"Öjebyn, Sweden",29.23,320.8,897.5,3663.5,11
68,SAT_013,"Stockholm, Sweden",24.41,266.9,1054.4,3663.5,11
68,SAT_165,"Mojave, USA",21.99,239.9,1134.3,3663.5,11
68,SAT_111,"Punta Arenas, Chile",15.05,162.3,1499.4,3663.5,11
68,SAT_108,"Ushuaia, Argentina",13.64,146.6,1584.3,3663.5,11
68,SAT_171,"Portland, USA",13.04,139.9,1583.9,3663.5,11
68,SAT_174,"Columbus, USA",11.51,122.8,1684.6,3663.5,11
68,SAT_064,"Pretoria, South Africa",5.13,51.5,2182.2,3663.5,11
69,SAT_008,"Öjebyn, Sweden",72.1,799.9,181.8,3041.3,10
69,SAT_010,"Stockholm, Sweden",54.1,598.7,399.9,3041.3,10
69,SAT_032,"Zallaq, Bahrain",49.18,543.7,465.4,3041.3,10
69,SAT_111,"Punta Arenas, Chile",23.61,258.0,1103.0,3041.3,10
69,SAT_109,"Ushuaia, Argentina",22.08,240.9,1164.4,3041.3,10
69,SAT_172,"Columbus, USA",18.84,204.7,1275.8,3041.3,10
69,SAT_165,"Mojave, USA",14.02,150.9,1520.0,3041.3,10
69,SAT_064,"Pretoria, South Africa",10.63,113.0,1748.2,3041.3,10
69,SAT_048,"Mwulire, Rwanda",7.11,73.6,1994.4,3041.3,10
69,SAT_071,"Cape Town, South Africa",5.71,58.0,2143.3,3041.3,10
70,SAT_010,"Stockholm, Sweden",87.59,973.1,23.7,3732.5,11
70,SAT_006,"Öjebyn, Sweden",37.32,411.3,693.8,3732.5,11
70,SAT_111,"Punta Arenas, Chile",37.14,409.2,708.4,3732.5,11
70,SAT_109,"Ushuaia, Argentina",34.45,379.2,772.7,3732.5,11
70,SAT_172,"Columbus, USA",29.55,324.4,882.6,3732.5,11
70,SAT_033,"Zallaq, Bahrain",28.64,314.2,902.7,3732.5,11
70,SAT_168,"Pendergrass, USA",21.6,235.5,1152.9,3732.5,11
70,SAT_002,"Dundee, Scotland",20.68,225.2,1092.6,3732.5,11
70,SAT_064,"Pretoria, South Africa",18.1,196.4,1316.2,3732.5,11
70,SAT_048,"Mwulire, Rwanda",13.4,143.9,1552.7,3732.5,11
70,SAT_071,"Cape Town, South Africa",11.27,120.1,1715.9,3732.5,11
71,SAT_112,"Punta Arenas, Chile",60.75,673.1,317.1,4770.1,11
71,SAT_110,"Ushuaia, Argentina",57.51,636.9,359.8,4770.1,11
71,SAT_010,"Stockholm, Sweden",50.83,562.2,447.5,4770.1,11
71,SAT_011,"Dublin, Ireland",49.91,551.9,461.2,4770.1,11
71,SAT_172,"Columbus, USA",47.88,529.3,489.8,4770.1,11
71,SAT_006,"Dundee, Scotland",43.18,476.8,575.7,4770.1,11
71,SAT_168,"Pendergrass, USA",34.0,374.1,762.0,4770.1,11
71,SAT_063,"Pretoria, South Africa",29.69,326.0,881.8,4770.1,11
71,SAT_048,"Mwulire, Rwanda",22.52,245.8,1111.2,4770.1,11
71,SAT_070,"Cape Town, South Africa",18.88,205.2,1287.3,4770.1,11
71,SAT_033,"Zallaq, Bahrain",17.42,188.8,1335.6,4770.1,11
72,SAT_110,"Ushuaia, Argentina",85.82,953.3,42.0,6582.9,11
72,SAT_011,"Dublin, Ireland",83.48,927.1,64.4,6582.9,11
72,SAT_112,"Punta Arenas, Chile",79.78,885.8,103.2,6582.9,11
72,SAT_172,"Columbus, USA",79.67,884.5,102.0,6582.9,11
72,SAT_006,"Dundee, Scotland",74.47,826.4,156.6,6582.9,11
72,SAT_169,"Pendergrass, USA",55.98,619.8,370.2,6582.9,11
72,SAT_063,"Pretoria, South Africa",50.82,562.1,445.9,6582.9,11
72,SAT_048,"Mwulire, Rwanda",37.89,417.6,669.8,6582.9,11
72,SAT_070,"Cape Town, South Africa",30.78,338.2,857.5,6582.9,11
72,SAT_033,"Zallaq, Bahrain",10.09,106.9,1771.3,6582.9,11
72,SAT_124,"Cordoba, Argentina",5.99,61.1,2116.3,6582.9,11
73,SAT_063,"Pretoria, South Africa",85.35,948.0,45.8,7245.7,11
73,SAT_168,"Pendergrass, USA",83.69,929.5,61.8,7245.7,11
73,SAT_009,"Guildford Pole, UK",74.83,830.5,152.6,7245.7,11
73,SAT_048,"Mwulire, Rwanda",67.42,747.6,229.5,7245.7,11
73,SAT_006,"Dundee, Scotland",64.45,714.4,267.7,7245.7,11
73,SAT_172,"Columbus, USA",61.43,680.7,301.3,7245.7,11
73,SAT_070,"Cape Town, South Africa",51.86,573.7,433.9,7245.7,11
73,SAT_012,"Dublin, Ireland",51.85,573.6,431.7,7245.7,11
73,SAT_110,"Ushuaia, Argentina",51.78,572.8,440.5,7245.7,11
73,SAT_112,"Punta Arenas, Chile",48.64,537.7,488.6,7245.7,11
73,SAT_121,"Cordoba, Argentina",12.81,137.3,1617.9,7245.7,11
74,SAT_069,"Cape Town, South Africa",85.87,953.9,40.8,5490.8,11
74,SAT_048,"Mwulire, Rwanda",68.65,761.3,216.1,5490.8,11
74,SAT_009,"Guildford Pole, UK",64.12,710.7,271.2,5490.8,11
74,SAT_168,"Pendergrass, USA",52.46,580.4,419.3,5490.8,11
74,SAT_062,"Pretoria, South Africa",51.85,573.6,430.4,5490.8,11
74,SAT_172,"Columbus, USA",37.05,408.2,693.7,5490.8,11
74,SAT_004,"Dundee, Scotland",32.89,361.7,799.2,5490.8,11
74,SAT_110,"Ushuaia, Argentina",31.72,348.6,840.7,5490.8,11
74,SAT_113,"Punta Arenas, Chile",29.61,325.1,898.6,5490.8,11
74,SAT_016,"Dublin, Ireland",22.35,243.9,1130.5,5490.8,11
74,SAT_120,"Cordoba, Argentina",20.5,223.3,1217.9,5490.8,11
75,SAT_069,"Cape Town, South Africa",52.13,576.8,429.3,3279.6,10
75,SAT_048,"Mwulire, Rwanda",38.61,425.6,656.1,3279.6,10
75,SAT_010,"Guildford Pole, UK",37.39,412.0,690.5,3279.6,10
75,SAT_168,"Pendergrass, USA",32.19,353.8,809.2,3279.6,10
75,SAT_120,"Cordoba, Argentina",31.94,351.1,828.1,3279.6,10
75,SAT_062,"Pretoria, South Africa",30.57,335.8,857.0,3279.6,10
75,SAT_173,"Columbus, USA",22.46,245.1,1123.8,3279.6,10
75,SAT_111,"Ushuaia, Argentina",20.2,219.8,1238.3,3279.6,10
75,SAT_113,"Punta Arenas, Chile",19.06,207.1,1288.2,3279.6,10
75,SAT_200,"Dundee, Scotland",14.17,152.5,1530.8,3279.6,10
76,SAT_121,"Cordoba, Argentina",51.58,570.6,438.7,2194.9,9
76,SAT_068,"Cape Town, South Africa",30.62,336.4,860.1,2194.9,9
76,SAT_010,"Guildford Pole, UK",23.0,251.2,1107.9,2194.9,9
76,SAT_048,"Mwulire, Rwanda",22.98,250.9,1097.2,2194.9,9
76,SAT_168,"Pendergrass, USA",20.53,223.5,1200.5,2194.9,9
76,SAT_062,"Pretoria, South Africa",18.63,202.3,1290.8,2194.9,9
76,SAT_174,"Columbus, USA",13.52,145.2,1560.3,2194.9,9
76,SAT_109,"Ushuaia, Argentina",12.26,131.2,1662.1,2194.9,9
76,SAT_199,"Dundee, Scotland",8.01,83.6,1948.7,2194.9,9
77,SAT_121,"Cordoba, Argentina",85.37,948.3,45.9,1884.0,8
77,SAT_068,"Cape Town, South Africa",18.87,205.0,1285.5,1884.0,8
77,SAT_010,"Guildford Pole, UK",14.13,152.0,1529.3,1884.0,8
77,SAT_048,"Mwulire, Rwanda",13.75,147.8,1538.4,1884.0,8
77,SAT_167,"Pendergrass, USA",13.01,139.5,1587.2,1884.0,8
77,SAT_060,"Pretoria, South Africa",10.66,113.3,1744.4,1884.0,8
77,SAT_040,"Accra, Ghana",9.69,102.4,1802.7,1884.0,8
77,SAT_175,"Columbus, USA",7.3,75.7,1996.6,1884.0,8
78,SAT_121,"Cordoba, Argentina",58.03,642.6,348.4,1157.3,6
78,SAT_040,"Accra, Ghana",16.95,183.5,1363.3,1157.3,6
78,SAT_068,"Cape Town, South Africa",11.22,119.5,1715.3,1157.3,6
78,SAT_011,"Guildford Pole, UK",7.98,83.3,1946.7,1157.3,6
78,SAT_167,"Pendergrass, USA",7.5,78.0,1975.5,1157.3,6
78,SAT_059,"Pretoria, South Africa",5.03,50.3,2189.8,1157.3,6
79,SAT_122,"Cordoba, Argentina",35.44,390.2,738.2,755.3,3
79,SAT_041,"Accra, Ghana",28.05,307.6,924.9,755.3,3
79,SAT_067,"Cape Town, South Africa",5.67,57.5,2141.3,755.3,3
80,SAT_041,"Accra, Ghana",48.17,532.4,484.2,779.6,2
80,SAT_122,"Cordoba, Argentina",22.64,247.2,1126.4,779.6,2
81,SAT_041,"Accra, Ghana",85.41,948.7,44.9,1104.4,2
81,SAT_123,"Cordoba, Argentina",14.46,155.8,1514.7,1104.4,2
82,SAT_041,"Accra, Ghana",54.04,598.1,397.5,688.6,2
82,SAT_123,"Cordoba, Argentina",8.63,90.5,1902.1,688.6,2
83,SAT_042,"Accra, Ghana",31.28,343.7,835.2,343.7,1
84,SAT_042,"Accra, Ghana",18.95,205.9,1273.5,205.9,1
85,SAT_042,"Accra, Ghana",11.13,118.5,1712.9,118.5,1
86,SAT_043,"Accra, Ghana",5.49,55.5,2150.7,55.5,1
94,SAT_135,"Accra, Ghana",5.69,57.8,2143.5,57.8,1
95,SAT_138,"Accra, Ghana",10.45,110.9,1771.2,176.0,2
95,SAT_013,"Cordoba, Argentina",6.35,65.1,2105.2,176.0,2
96,SAT_139,"Accra, Ghana",16.76,181.5,1392.1,310.0,2
96,SAT_014,"Cordoba, Argentina",12.03,128.5,1683.7,310.0,2
97,SAT_140,"Accra, Ghana",25.85,283.0,1011.0,499.1,2
97,SAT_015,"Cordoba, Argentina",19.86,216.0,1260.8,499.1,2
98,SAT_140,"Accra, Ghana",40.53,447.1,629.1,798.7,2
98,SAT_016,"Cordoba, Argentina",31.98,351.5,839.0,798.7,2
99,SAT_141,"Accra, Ghana",66.29,735.0,247.6,1391.2,3
99,SAT_016,"Cordoba, Argentina",53.84,595.9,413.4,1391.2,3
99,SAT_073,"Pendergrass, USA",5.93,60.4,2134.3,1391.2,3
100,SAT_016,"Cordoba, Argentina",83.68,929.3,64.2,2162.4,6
100,SAT_141,"Accra, Ghana",76.33,847.2,138.0,2162.4,6
100,SAT_073,"Pendergrass, USA",11.55,123.2,1707.6,2162.4,6
100,SAT_002,"Ushuaia, Argentina",9.59,101.3,2020.1,2162.4,6
100,SAT_109,"Guildford Pole, UK",8.02,83.7,1970.3,2162.4,6
100,SAT_080,"Columbus, USA",7.47,77.7,2010.9,2162.4,6
101,SAT_017,"Cordoba, Argentina",52.34,579.1,436.9,1910.9,8
101,SAT_141,"Accra, Ghana",46.4,512.7,522.0,1910.9,8
101,SAT_072,"Pendergrass, USA",19.27,209.5,1279.4,1910.9,8
101,SAT_002,"Ushuaia, Argentina",14.99,161.7,1664.7,1910.9,8
101,SAT_078,"Columbus, USA",14.44,155.5,1532.5,1910.9,8
101,SAT_109,"Guildford Pole, UK",13.77,148.0,1575.7,1910.9,8
101,SAT_171,"Cape Town, South Africa",7.65,79.6,2005.3,1910.9,8
101,SAT_101,"Dundee, Scotland",6.31,64.7,2115.3,1910.9,8
102,SAT_017,"Cordoba, Argentina",31.38,344.8,861.2,2293.7,9
102,SAT_072,"Pendergrass, USA",31.32,344.2,850.9,2293.7,9
102,SAT_141,"Accra, Ghana",29.2,320.4,906.3,2293.7,9
102,SAT_076,"Columbus, USA",24.55,268.5,1067.2,2293.7,9
102,SAT_007,"Ushuaia, Argentina",23.53,257.1,1124.9,2293.7,9
102,SAT_009,"Punta Arenas, Chile",22.11,241.2,1180.2,2293.7,9
102,SAT_110,"Guildford Pole, UK",21.79,237.6,1177.7,2293.7,9
102,SAT_170,"Cape Town, South Africa",13.1,140.5,1620.9,2293.7,9
102,SAT_103,"Dundee, Scotland",12.99,139.3,1627.7,2293.7,9
103,SAT_072,"Pendergrass, USA",52.52,581.1,429.0,3167.2,10
103,SAT_075,"Columbus, USA",40.5,446.7,636.7,3167.2,10
103,SAT_007,"Ushuaia, Argentina",37.91,417.8,705.8,3167.2,10
103,SAT_009,"Punta Arenas, Chile",35.52,391.2,760.3,3167.2,10
103,SAT_110,"Guildford Pole, UK",34.19,376.3,781.4,3167.2,10
103,SAT_105,"Dundee, Scotland",22.77,248.6,1141.7,3167.2,10
103,SAT_170,"Cape Town, South Africa",20.48,223.0,1237.6,3167.2,10
103,SAT_017,"Cordoba, Argentina",19.52,212.2,1287.3,3167.2,10
103,SAT_142,"Accra, Ghana",18.91,205.5,1290.4,3167.2,10
103,SAT_159,"Pretoria, South Africa",6.32,64.8,2104.5,3167.2,10
104,SAT_071,"Pendergrass, USA",86.2,957.6,38.0,4995.5,11
104,SAT_075,"Columbus, USA",69.73,773.4,211.2,4995.5,11
104,SAT_007,"Ushuaia, Argentina",63.76,706.7,287.2,4995.5,11
104,SAT_009,"Punta Arenas, Chile",59.38,657.8,342.7,4995.5,11
104,SAT_110,"Guildford Pole, UK",55.27,611.8,392.7,4995.5,11
104,SAT_107,"Dundee, Scotland",38.9,428.9,674.7,4995.5,11
104,SAT_169,"Cape Town, South Africa",31.51,346.3,854.0,4995.5,11
104,SAT_161,"Pretoria, South Africa",12.97,139.1,1621.6,4995.5,11
104,SAT_142,"Accra, Ghana",11.98,128.0,1673.2,4995.5,11
104,SAT_019,"Cordoba, Argentina",11.63,124.1,1724.4,4995.5,11
104,SAT_148,"Mwulire, Rwanda",11.42,121.7,1711.6,4995.5,11
105,SAT_111,"Guildford Pole, UK",85.17,946.0,48.9,5978.1,12
105,SAT_009,"Punta Arenas, Chile",80.42,893.0,99.3,5978.1,12
105,SAT_007,"Ushuaia, Argentina",77.41,859.3,131.5,5978.1,12
105,SAT_075,"Columbus, USA",68.25,756.9,228.1,5978.1,12
105,SAT_108,"Dundee, Scotland",64.72,717.4,271.1,5978.1,12
105,SAT_071,"Pendergrass, USA",52.06,576.0,436.1,5978.1,12
105,SAT_169,"Cape Town, South Africa",50.29,556.2,467.7,5978.1,12
105,SAT_162,"Pretoria, South Africa",21.22,231.2,1199.8,5978.1,12
105,SAT_148,"Mwulire, Rwanda",18.16,197.0,1327.9,5978.1,12
105,SAT_120,"Dublin, Ireland",12.97,139.1,1621.7,5978.1,12
105,SAT_137,"Accra, Ghana",5.42,54.7,2174.1,5978.1,12
105,SAT_022,"Cordoba, Argentina",5.11,51.2,2229.5,5978.1,12
106,SAT_169,"Cape Town, South Africa",79.64,884.2,105.9,5009.9,9
106,SAT_108,"Dundee, Scotland",77.33,858.4,130.1,5009.9,9
106,SAT_112,"Dublin, Ireland",69.23,767.9,218.1,5009.9,9
106,SAT_009,"Punta Arenas, Chile",48.52,536.4,504.5,5009.9,9
106,SAT_007,"Ushuaia, Argentina",45.96,507.8,549.3,5009.9,9
106,SAT_074,"Columbus, USA",40.02,441.4,647.6,5009.9,9
106,SAT_163,"Pretoria, South Africa",33.45,367.9,799.2,5009.9,9
106,SAT_071,"Pendergrass, USA",30.83,338.6,866.6,5009.9,9
106,SAT_148,"Mwulire, Rwanda",28.01,307.2,944.3,5009.9,9
107,SAT_112,"Dublin, Ireland",72.52,804.7,181.6,4190.8,9
107,SAT_168,"Cape Town, South Africa",61.78,684.6,307.6,4190.8,9
107,SAT_163,"Pretoria, South Africa",53.2,588.7,421.5,4190.8,9
107,SAT_108,"Dundee, Scotland",46.5,513.9,530.6,4190.8,9
107,SAT_148,"Mwulire, Rwanda",44.25,488.6,561.0,4190.8,9
107,SAT_009,"Punta Arenas, Chile",29.7,326.1,922.2,4190.8,9
107,SAT_007,"Ushuaia, Argentina",28.3,310.4,966.9,4190.8,9
107,SAT_074,"Columbus, USA",24.5,268.0,1071.6,4190.8,9
107,SAT_070,"Pendergrass, USA",18.95,206.0,1297.6,4190.8,9
108,SAT_162,"Pretoria, South Africa",82.63,917.7,74.5,4504.2,11
108,SAT_148,"Mwulire, Rwanda",72.45,803.9,179.6,4504.2,11
108,SAT_111,"Stockholm, Sweden",64.26,712.3,276.9,4504.2,11
108,SAT_114,"Dublin, Ireland",40.66,448.6,637.7,4504.2,11
108,SAT_168,"Cape Town, South Africa",38.41,423.4,687.0,4504.2,11
108,SAT_107,"Öjebyn, Sweden",35.1,386.4,764.1,4504.2,11
108,SAT_009,"Punta Arenas, Chile",18.72,203.4,1340.6,4504.2,11
108,SAT_007,"Ushuaia, Argentina",17.87,193.8,1384.2,4504.2,11
108,SAT_067,"Mojave, USA",17.53,190.0,1364.6,4504.2,11
108,SAT_074,"Columbus, USA",15.12,163.1,1498.2,4504.2,11
108,SAT_098,"Dundee, Scotland",6.05,61.7,2150.7,4504.2,11
109,SAT_111,"Stockholm, Sweden",77.59,861.3,127.5,4339.0,12
109,SAT_148,"Mwulire, Rwanda",69.63,772.3,210.6,4339.0,12
109,SAT_109,"Öjebyn, Sweden",59.89,663.5,332.1,4339.0,12
109,SAT_162,"Pretoria, South Africa",58.12,643.6,352.9,4339.0,12
109,SAT_067,"Mojave, USA",28.52,312.9,932.8,4339.0,12
109,SAT_168,"Cape Town, South Africa",24.69,270.0,1073.0,4339.0,12
109,SAT_073,"Portland, USA",18.27,198.3,1333.6,4339.0,12
109,SAT_101,"Sodankylä, Finland",15.17,163.7,1508.8,4339.0,12
109,SAT_120,"Dublin, Ireland",12.19,130.3,1674.4,4339.0,12
109,SAT_009,"Punta Arenas, Chile",11.42,121.8,1759.0,4339.0,12
109,SAT_006,"Ushuaia, Argentina",10.61,112.7,1818.0,4339.0,12
109,SAT_131,"Zallaq, Bahrain",8.45,88.6,1927.6,4339.0,12
110,SAT_109,"Öjebyn, Sweden",80.4,892.7,98.2,4338.6,12
110,SAT_107,"Sodankylä, Finland",61.83,685.1,307.9,4338.6,12
110,SAT_067,"Mojave, USA",47.68,527.0,504.5,4338.6,12
110,SAT_112,"Stockholm, Sweden",46.79,517.1,525.2,4338.6,12
110,SAT_148,"Mwulire, Rwanda",42.54,469.6,592.4,4338.6,12
110,SAT_162,"Pretoria, South Africa",36.05,397.0,736.1,4338.6,12
110,SAT_073,"Portland, USA",29.41,322.8,910.3,4338.6,12
110,SAT_169,"Cape Town, South Africa",15.57,168.1,1484.4,4338.6,12
110,SAT_131,"Zallaq, Bahrain",14.13,152.0,1545.3,4338.6,12
110,SAT_087,"Deadhorse, USA",8.73,91.7,1930.9,4338.6,12
110,SAT_009,"Punta Arenas, Chile",5.99,61.1,2177.3,4338.6,12
110,SAT_006,"Ushuaia, Argentina",5.4,54.4,2232.9,4338.6,12
111,SAT_066,"Mojave, USA",78.22,868.3,119.3,3985.3,11
111,SAT_108,"Sodankylä, Finland",72.28,802.0,185.1,3985.3,11
111,SAT_072,"Portland, USA",49.28,544.9,480.4,3985.3,11
111,SAT_113,"Öjebyn, Sweden",28.53,313.0,942.0,3985.3,11
111,SAT_148,"Mwulire, Rwanda",27.02,296.1,975.8,3985.3,11
111,SAT_114,"Stockholm, Sweden",26.18,286.8,1017.7,3985.3,11
